Age,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Year,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,Attrition
46,Travel_Rarely,28,3,Medical,3406,3,Divorced,190450,6.0,11,3,13.0,2,8,0,7,2015,4.0,3.0,3.0,3,0
46,Travel_Rarely,28,3,Medical,3406,3,Divorced,190450,6.0,11,3,13.0,2,8,0,7,2016,4.0,3.0,3.0,3,0
24,Travel_Rarely,28,3,Life Sciences,3407,1,Divorced,118490,1.0,16,1,5.0,3,4,3,2,2015,4.0,3.0,3.0,3,0
24,Travel_Rarely,28,3,Life Sciences,3407,1,Divorced,118490,1.0,16,1,5.0,3,4,3,2,2016,4.0,3.0,3.0,3,0
35,Travel_Rarely,24,3,Medical,3408,3,Divorced,20700,1.0,13,3,5.0,1,4,0,2,2015,3.0,2.0,1.0,2,1
31,Travel_Frequently,5,2,Technical Degree,3409,2,Married,65020,1.0,12,0,4.0,3,4,0,3,2015,3.0,1.0,3.0,3,0
31,Travel_Frequently,5,2,Technical Degree,3409,2,Married,65020,1.0,12,0,4.0,3,4,0,3,2016,3.0,1.0,3.0,3,0
18,Non-Travel,5,4,Other,3410,2,Single,32300,1.0,12,1,0.0,3,0,0,0,2015,2.0,4.0,3.0,3,0
18,Non-Travel,5,4,Other,3410,2,Single,32300,1.0,12,1,0.0,3,0,0,0,2016,2.0,4.0,3.0,3,0
54,Travel_Rarely,23,3,Medical,3411,1,Married,136030,8.0,13,1,22.0,2,10,0,8,2015,3.0,3.0,3.0,3,0
54,Travel_Rarely,23,3,Medical,3411,1,Married,136030,8.0,13,1,22.0,2,10,0,8,2016,3.0,3.0,3.0,3,0
35,Travel_Rarely,6,4,Medical,3412,1,Divorced,119960,1.0,19,2,16.0,3,16,10,1,2015,3.0,3.0,2.0,3,0
35,Travel_Rarely,6,4,Medical,3412,1,Divorced,119960,1.0,19,2,16.0,3,16,10,1,2016,3.0,3.0,2.0,3,0
30,Travel_Rarely,4,3,Life Sciences,3413,5,Married,56050,0.0,12,1,9.0,0,8,1,7,2015,2.0,1.0,2.0,2,0
30,Travel_Rarely,4,3,Life Sciences,3413,5,Married,56050,0.0,12,1,9.0,0,8,1,7,2016,2.0,1.0,2.0,2,0
20,Travel_Rarely,2,2,Life Sciences,3414,2,Single,63970,1.0,17,1,1.0,3,1,0,0,2015,4.0,1.0,3.0,3,1
30,Travel_Frequently,8,4,Medical,3415,1,Single,191440,0.0,11,0,4.0,3,3,1,2,2015,2.0,2.0,3.0,3,1
26,Travel_Rarely,1,3,Marketing,3416,2,Married,175840,1.0,20,0,8.0,2,8,1,3,2015,4.0,4.0,3.0,3,0
26,Travel_Rarely,1,3,Marketing,3416,2,Married,175840,1.0,20,0,8.0,2,8,1,3,2016,4.0,4.0,3.0,3,0
22,Travel_Rarely,8,3,Other,3417,2,Married,49070,1.0,21,1,4.0,2,4,1,1,2015,2.0,1.0,2.0,3,0
22,Travel_Rarely,8,3,Other,3417,2,Married,49070,1.0,21,1,4.0,2,4,1,1,2016,2.0,1.0,2.0,3,0
48,Travel_Rarely,2,4,Medical,3418,2,Single,45540,2.0,11,2,19.0,3,2,2,2,2015,1.0,3.0,3.0,3,0
48,Travel_Rarely,2,4,Medical,3418,2,Single,45540,2.0,11,2,19.0,3,2,2,2,2016,1.0,3.0,3.0,3,0
48,Travel_Rarely,3,3,Medical,3419,1,Single,54150,7.0,11,1,27.0,1,15,4,8,2015,3.0,3.0,3.0,3,0
48,Travel_Rarely,3,3,Medical,3419,1,Single,54150,7.0,11,1,27.0,1,15,4,8,2016,3.0,3.0,3.0,3,0
41,Travel_Rarely,2,3,Life Sciences,3420,2,Single,47410,6.0,16,0,8.0,3,2,2,1,2015,4.0,3.0,3.0,3,0
41,Travel_Rarely,2,3,Life Sciences,3420,2,Single,47410,6.0,16,0,8.0,3,2,2,1,2016,4.0,3.0,3.0,3,0
39,Travel_Rarely,2,3,Life Sciences,3421,3,Married,21150,1.0,18,0,21.0,3,21,11,8,2015,4.0,4.0,3.0,4,0
39,Travel_Rarely,2,3,Life Sciences,3421,3,Married,21150,1.0,18,0,21.0,3,21,11,8,2016,4.0,4.0,3.0,4,0
27,Travel_Rarely,3,3,Life Sciences,3422,2,Married,31610,0.0,13,2,4.0,0,3,2,2,2015,1.0,4.0,3.0,3,0
27,Travel_Rarely,3,3,Life Sciences,3422,2,Married,31610,0.0,13,2,4.0,0,3,2,2,2016,1.0,4.0,3.0,3,0
35,Travel_Rarely,24,3,Medical,3423,5,Divorced,57450,1.0,17,3,3.0,4,3,1,2,2015,2.0,4.0,2.0,3,0
35,Travel_Rarely,24,3,Medical,3423,5,Divorced,57450,1.0,17,3,3.0,4,3,1,2,2016,2.0,4.0,2.0,3,0
42,Travel_Rarely,23,4,Other,3424,1,Married,23730,6.0,14,1,21.0,3,1,0,0,2015,4.0,3.0,4.0,4,0
42,Travel_Rarely,23,4,Other,3424,1,Married,23730,6.0,14,1,21.0,3,1,0,0,2016,4.0,3.0,4.0,4,0
50,Travel_Rarely,27,3,Medical,3425,2,Married,33100,4.0,22,1,8.0,3,1,0,0,2015,1.0,4.0,3.0,4,0
50,Travel_Rarely,27,3,Medical,3425,2,Married,33100,4.0,22,1,8.0,3,1,0,0,2016,1.0,4.0,3.0,4,0
59,Travel_Rarely,16,4,Medical,3426,5,Single,186650,3.0,12,0,30.0,3,5,4,3,2015,3.0,4.0,3.0,2,0
59,Travel_Rarely,16,4,Medical,3426,5,Single,186650,3.0,12,0,30.0,3,5,4,3,2016,3.0,4.0,3.0,2,0
37,Travel_Rarely,15,3,Marketing,3427,2,Married,44850,5.0,11,1,15.0,2,1,0,0,2015,1.0,2.0,1.0,4,1
55,Travel_Frequently,26,2,Life Sciences,3428,2,Married,27890,3.0,13,1,17.0,2,8,6,7,2015,3.0,2.0,3.0,2,0
55,Travel_Frequently,26,2,Life Sciences,3428,2,Married,27890,3.0,13,1,17.0,2,8,6,7,2016,3.0,2.0,3.0,2,0
41,Non-Travel,19,1,Life Sciences,3429,2,Divorced,58280,1.0,13,0,21.0,0,21,5,10,2015,2.0,3.0,3.0,3,0
41,Non-Travel,19,1,Life Sciences,3429,2,Divorced,58280,1.0,13,0,21.0,0,21,5,10,2016,2.0,3.0,3.0,3,0
38,Travel_Rarely,24,2,Other,3430,1,Single,23260,8.0,14,0,19.0,3,1,0,0,2015,2.0,4.0,3.0,4,0
38,Travel_Rarely,24,2,Other,3430,1,Single,23260,8.0,14,0,19.0,3,1,0,0,2016,2.0,4.0,3.0,4,0
26,Non-Travel,21,1,Life Sciences,3431,1,Single,135250,8.0,17,1,7.0,4,2,2,2,2015,2.0,1.0,3.0,2,1
52,Travel_Rarely,5,4,Medical,3432,4,Married,14200,1.0,13,1,33.0,2,32,6,9,2015,1.0,4.0,3.0,4,1
44,Travel_Rarely,16,3,Life Sciences,3433,1,Married,80200,3.0,11,1,23.0,2,12,11,11,2015,4.0,4.0,3.0,3,0
44,Travel_Rarely,16,3,Life Sciences,3433,1,Married,80200,3.0,11,1,23.0,2,12,11,11,2016,4.0,4.0,3.0,3,0
50,Non-Travel,2,2,Life Sciences,3434,1,Married,36880,0.0,11,0,19.0,3,18,0,13,2015,4.0,3.0,3.0,2,0
50,Non-Travel,2,2,Life Sciences,3434,1,Married,36880,0.0,11,0,19.0,3,18,0,13,2016,4.0,3.0,3.0,2,0
36,Travel_Rarely,2,4,Technical Degree,3435,4,Single,54820,1.0,18,0,18.0,3,17,15,14,2015,3.0,1.0,3.0,3,1
39,Travel_Frequently,11,3,Marketing,3436,1,Single,160150,1.0,11,0,21.0,3,21,2,8,2015,4.0,1.0,3.0,4,0
39,Travel_Frequently,11,3,Marketing,3436,1,Single,160150,1.0,11,0,21.0,3,21,2,8,2016,4.0,1.0,3.0,4,0
33,Non-Travel,9,2,Technical Degree,3437,5,Single,12000,0.0,11,1,3.0,3,2,2,2,2015,2.0,4.0,2.0,3,0
33,Non-Travel,9,2,Technical Degree,3437,5,Single,12000,0.0,11,1,3.0,3,2,2,2,2016,2.0,4.0,2.0,3,0
45,Travel_Rarely,7,2,Other,3438,1,Married,56610,3.0,12,0,26.0,2,9,1,1,2015,4.0,4.0,4.0,2,0
45,Travel_Rarely,7,2,Other,3438,1,Married,56610,3.0,12,0,26.0,2,9,1,1,2016,4.0,4.0,4.0,2,0
32,Non-Travel,15,3,Medical,3439,2,Single,69290,9.0,20,0,10.0,6,8,7,7,2015,4.0,3.0,3.0,1,0
32,Non-Travel,15,3,Medical,3439,2,Single,69290,9.0,20,0,10.0,6,8,7,7,2016,4.0,3.0,3.0,1,0
34,Travel_Rarely,6,4,Marketing,3440,2,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2015,2.0,4.0,2.0,2,0
34,Travel_Rarely,6,4,Marketing,3440,2,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2016,2.0,4.0,2.0,2,0
59,Travel_Rarely,5,3,Life Sciences,3441,2,Married,56740,3.0,12,0,14.0,6,6,0,4,2015,2.0,4.0,1.0,3,0
59,Travel_Rarely,5,3,Life Sciences,3441,2,Married,56740,3.0,12,0,14.0,6,6,0,4,2016,2.0,4.0,1.0,3,0
45,Travel_Rarely,16,1,Medical,3442,2,Single,54840,1.0,20,3,6.0,6,6,0,4,2015,2.0,2.0,3.0,3,0
45,Travel_Rarely,16,1,Medical,3442,2,Single,54840,1.0,20,3,6.0,6,6,0,4,2016,2.0,2.0,3.0,3,0
53,Travel_Frequently,8,2,Medical,3443,2,Married,120610,2.0,20,1,30.0,2,15,6,12,2015,3.0,2.0,3.0,4,0
53,Travel_Frequently,8,2,Medical,3443,2,Married,120610,2.0,20,1,30.0,2,15,6,12,2016,3.0,2.0,3.0,4,0
36,Travel_Rarely,7,2,Life Sciences,3444,1,Divorced,56600,7.0,12,0,9.0,3,1,0,0,2015,1.0,3.0,2.0,3,1
26,Travel_Frequently,2,3,Life Sciences,3445,2,Married,48210,6.0,14,2,6.0,2,3,1,2,2015,1.0,1.0,3.0,3,1
34,Travel_Rarely,2,2,Life Sciences,3446,1,Married,64100,1.0,13,1,1.0,5,1,0,0,2015,3.0,3.0,3.0,2,0
34,Travel_Rarely,2,2,Life Sciences,3446,1,Married,64100,1.0,13,1,1.0,5,1,0,0,2016,3.0,3.0,3.0,2,0
28,Travel_Rarely,10,3,Other,3447,2,Married,52100,1.0,15,0,1.0,1,1,0,0,2015,4.0,2.0,3.0,4,0
28,Travel_Rarely,10,3,Other,3447,2,Married,52100,1.0,15,0,1.0,1,1,0,0,2016,4.0,2.0,3.0,4,0
38,Travel_Frequently,9,4,Medical,3448,2,Married,26950,3.0,14,1,8.0,4,2,2,2,2015,3.0,3.0,3.0,1,0
38,Travel_Frequently,9,4,Medical,3448,2,Married,26950,3.0,14,1,8.0,4,2,2,2,2016,3.0,3.0,3.0,1,0
50,Travel_Rarely,5,4,Life Sciences,3449,1,Married,118780,2.0,13,1,29.0,2,8,7,7,2015,2.0,3.0,2.0,3,0
50,Travel_Rarely,5,4,Life Sciences,3449,1,Married,118780,2.0,13,1,29.0,2,8,7,7,2016,2.0,3.0,2.0,3,0
37,Travel_Rarely,1,3,Life Sciences,3450,1,Single,170680,3.0,23,0,8.0,6,4,0,1,2015,4.0,2.0,2.0,3,0
37,Travel_Rarely,1,3,Life Sciences,3450,1,Single,170680,3.0,23,0,8.0,6,4,0,1,2016,4.0,2.0,2.0,3,0
40,Travel_Rarely,2,3,Medical,3451,5,Married,24550,1.0,15,1,8.0,2,7,7,5,2015,3.0,1.0,2.0,3,0
40,Travel_Rarely,2,3,Medical,3451,5,Married,24550,1.0,15,1,8.0,2,7,7,5,2016,3.0,1.0,2.0,3,0
26,Travel_Frequently,3,3,Medical,3452,2,Divorced,139640,1.0,11,2,5.0,1,5,1,3,2015,1.0,3.0,3.0,2,0
26,Travel_Frequently,3,3,Medical,3452,2,Divorced,139640,1.0,11,2,5.0,1,5,1,3,2016,1.0,3.0,3.0,2,0
46,Travel_Rarely,2,1,Medical,3453,3,Divorced,49410,9.0,13,2,23.0,2,2,2,2,2015,4.0,4.0,3.0,2,0
46,Travel_Rarely,2,1,Medical,3453,3,Divorced,49410,9.0,13,2,23.0,2,2,2,2,2016,4.0,4.0,3.0,2,0
54,Travel_Rarely,5,3,Medical,3454,2,Married,24780,6.0,11,0,13.0,0,9,7,0,2015,3.0,3.0,3.0,3,0
54,Travel_Rarely,5,3,Medical,3454,2,Married,24780,6.0,11,0,13.0,0,9,7,0,2016,3.0,3.0,3.0,3,0
56,Travel_Frequently,1,2,Life Sciences,3455,2,Married,52280,2.0,11,0,18.0,4,5,0,3,2015,1.0,3.0,3.0,3,0
56,Travel_Frequently,1,2,Life Sciences,3455,2,Married,52280,2.0,11,0,18.0,4,5,0,3,2016,1.0,3.0,3.0,3,0
36,Travel_Rarely,4,2,Life Sciences,3456,2,Single,44780,0.0,18,1,15.0,3,14,7,8,2015,4.0,4.0,2.0,3,0
36,Travel_Rarely,4,2,Life Sciences,3456,2,Single,44780,0.0,18,1,15.0,3,14,7,8,2016,4.0,4.0,2.0,3,0
55,Non-Travel,2,3,Medical,3457,2,Single,75470,7.0,16,0,31.0,2,9,6,2,2015,3.0,1.0,4.0,2,0
55,Non-Travel,2,3,Medical,3457,2,Single,75470,7.0,16,0,31.0,2,9,6,2,2016,3.0,1.0,4.0,2,0
43,Travel_Rarely,25,2,Life Sciences,3458,3,Divorced,50550,5.0,22,0,18.0,2,1,0,0,2015,3.0,4.0,3.0,2,0
43,Travel_Rarely,25,2,Life Sciences,3458,3,Divorced,50550,5.0,22,0,18.0,2,1,0,0,2016,3.0,4.0,3.0,2,0
20,Travel_Frequently,8,3,Marketing,3459,3,Single,34640,1.0,20,0,2.0,3,2,0,2,2015,4.0,4.0,3.0,2,1
21,Travel_Rarely,1,4,Life Sciences,3460,1,Single,57750,1.0,18,0,1.0,2,1,1,0,2015,3.0,1.0,2.0,3,1
46,Travel_Rarely,12,3,Marketing,3461,3,Divorced,89430,8.0,12,1,19.0,6,16,1,7,2015,4.0,1.0,3.0,3,0
46,Travel_Rarely,12,3,Marketing,3461,3,Divorced,89430,8.0,12,1,19.0,6,16,1,7,2016,4.0,1.0,3.0,3,0
51,Travel_Rarely,23,3,Medical,3462,2,Married,192720,9.0,20,0,18.0,2,10,2,7,2015,1.0,3.0,4.0,3,1
28,Non-Travel,19,4,Life Sciences,3463,4,Single,52380,1.0,17,1,10.0,4,10,1,9,2015,2.0,1.0,2.0,2,1
26,Travel_Rarely,5,4,Medical,3464,2,Married,46820,1.0,11,1,6.0,3,5,1,3,2015,1.0,1.0,3.0,1,0
26,Travel_Rarely,5,4,Medical,3464,2,Married,46820,1.0,11,1,6.0,3,5,1,3,2016,1.0,1.0,3.0,1,0
30,Travel_Rarely,8,3,Medical,3465,1,Married,183000,0.0,14,0,7.0,6,6,0,2,2015,3.0,1.0,2.0,3,0
30,Travel_Rarely,8,3,Medical,3465,1,Married,183000,0.0,14,0,7.0,6,6,0,2,2016,3.0,1.0,2.0,3,0
41,Travel_Rarely,1,4,Life Sciences,3466,1,Married,52570,1.0,14,0,10.0,2,10,0,8,2015,2.0,3.0,3.0,4,0
41,Travel_Rarely,1,4,Life Sciences,3466,1,Married,52570,1.0,14,0,10.0,2,10,0,8,2016,2.0,3.0,3.0,4,0
38,Travel_Rarely,5,3,Technical Degree,3467,1,Married,63490,0.0,11,0,20.0,3,19,1,9,2015,3.0,3.0,2.0,3,0
38,Travel_Rarely,5,3,Technical Degree,3467,1,Married,63490,0.0,11,0,20.0,3,19,1,9,2016,3.0,3.0,2.0,3,0
40,Travel_Rarely,1,4,Marketing,3468,1,Married,48690,4.0,12,0,14.0,2,11,11,1,2015,1.0,4.0,3.0,3,0
40,Travel_Rarely,1,4,Marketing,3468,1,Married,48690,4.0,12,0,14.0,2,11,11,1,2016,1.0,4.0,3.0,3,0
27,Non-Travel,11,3,Technical Degree,3469,2,Married,99850,1.0,14,1,3.0,3,3,1,2,2015,1.0,3.0,3.0,2,0
27,Non-Travel,11,3,Technical Degree,3469,2,Married,99850,1.0,14,1,3.0,3,3,1,2,2016,1.0,3.0,3.0,2,0
55,Travel_Frequently,23,5,Life Sciences,3470,3,Married,36970,3.0,13,1,23.0,1,3,1,2,2015,4.0,2.0,3.0,3,0
55,Travel_Frequently,23,5,Life Sciences,3470,3,Married,36970,3.0,13,1,23.0,1,3,1,2,2016,4.0,2.0,3.0,3,0
28,Travel_Rarely,1,3,Life Sciences,3471,2,Single,74570,3.0,11,2,10.0,1,8,1,7,2015,3.0,3.0,4.0,4,0
28,Travel_Rarely,1,3,Life Sciences,3471,2,Single,74570,3.0,11,2,10.0,1,8,1,7,2016,3.0,3.0,4.0,4,0
44,Travel_Rarely,18,4,Life Sciences,3472,2,Married,21190,9.0,15,0,24.0,3,20,3,6,2015,2.0,1.0,3.0,3,1
33,Travel_Rarely,23,4,Marketing,3473,4,Divorced,39830,4.0,12,0,9.0,3,3,1,2,2015,4.0,4.0,3.0,3,0
33,Travel_Rarely,23,4,Marketing,3473,4,Divorced,39830,4.0,12,0,9.0,3,3,1,2,2016,4.0,4.0,3.0,3,0
35,Travel_Rarely,7,4,Life Sciences,3474,3,Single,61180,0.0,21,1,9.0,3,8,4,7,2015,4.0,1.0,3.0,2,1
33,Travel_Frequently,1,2,Life Sciences,3475,1,Single,62140,1.0,19,2,14.0,3,13,3,8,2015,1.0,3.0,3.0,3,1
28,Travel_Rarely,1,1,Human Resources,3476,2,Divorced,63470,1.0,15,1,4.0,2,4,2,2,2015,1.0,3.0,2.0,3,0
28,Travel_Rarely,1,1,Human Resources,3476,2,Divorced,63470,1.0,15,1,4.0,2,4,2,2,2016,1.0,3.0,2.0,3,0
34,Travel_Frequently,29,4,Marketing,3477,1,Single,115100,0.0,14,1,7.0,5,6,0,4,2015,1.0,4.0,2.0,3,0
34,Travel_Frequently,29,4,Marketing,3477,1,Single,115100,0.0,14,1,7.0,5,6,0,4,2016,1.0,4.0,2.0,3,0
37,Travel_Rarely,7,4,Life Sciences,3478,4,Divorced,71430,2.0,21,0,8.0,6,1,0,0,2015,4.0,4.0,3.0,2,0
37,Travel_Rarely,7,4,Life Sciences,3478,4,Divorced,71430,2.0,21,0,8.0,6,1,0,0,2016,4.0,4.0,3.0,2,0
25,Travel_Rarely,25,4,Human Resources,3479,2,Married,82680,1.0,12,0,7.0,3,7,5,6,2015,4.0,4.0,4.0,2,1
26,Travel_Rarely,8,2,Marketing,3480,2,Divorced,80950,1.0,15,0,1.0,3,1,0,0,2015,1.0,3.0,2.0,4,1
33,Travel_Rarely,8,2,Life Sciences,3481,4,Single,29040,4.0,13,0,5.0,2,2,2,2,2015,1.0,2.0,3.0,3,1
42,Travel_Rarely,11,1,Life Sciences,3482,4,Married,60320,0.0,14,0,23.0,2,22,13,7,2015,4.0,1.0,3.0,2,0
42,Travel_Rarely,11,1,Life Sciences,3482,4,Married,60320,0.0,14,0,23.0,2,22,13,7,2016,4.0,1.0,3.0,2,0
28,Travel_Frequently,7,3,Life Sciences,3483,2,Divorced,29760,1.0,14,0,1.0,3,1,0,0,2015,1.0,2.0,3.0,3,1
50,Travel_Frequently,1,4,Medical,3484,2,Single,159920,3.0,14,0,5.0,3,0,0,0,2015,4.0,3.0,3.0,3,1
33,Travel_Frequently,9,3,Medical,3485,2,Married,46490,0.0,12,0,4.0,2,3,0,2,2015,4.0,2.0,3.0,2,0
33,Travel_Frequently,9,3,Medical,3485,2,Married,46490,0.0,12,0,4.0,2,3,0,2,2016,4.0,2.0,3.0,2,0
34,Non-Travel,1,1,Marketing,3486,2,Married,26960,3.0,23,0,6.0,3,0,0,0,2015,3.0,4.0,3.0,3,0
34,Non-Travel,1,1,Marketing,3486,2,Married,26960,3.0,23,0,6.0,3,0,0,0,2016,3.0,4.0,3.0,3,0
48,Non-Travel,2,1,Life Sciences,3487,2,Single,23700,2.0,11,0,27.0,3,5,2,1,2015,1.0,4.0,2.0,3,0
48,Non-Travel,2,1,Life Sciences,3487,2,Single,23700,2.0,11,0,27.0,3,5,2,1,2016,1.0,4.0,2.0,3,0
45,Non-Travel,1,3,Medical,3488,2,Married,125040,1.0,12,1,15.0,2,15,4,12,2015,2.0,3.0,3.0,3,0
45,Non-Travel,1,3,Medical,3488,2,Married,125040,1.0,12,1,15.0,2,15,4,12,2016,2.0,3.0,3.0,3,0
52,Travel_Rarely,1,3,Life Sciences,3489,1,Single,59740,7.0,18,1,18.0,6,8,4,0,2015,2.0,2.0,3.0,3,0
52,Travel_Rarely,1,3,Life Sciences,3489,1,Single,59740,7.0,18,1,18.0,6,8,4,0,2016,2.0,2.0,3.0,3,0
38,Travel_Rarely,6,2,Medical,3490,1,Divorced,47360,0.0,11,1,9.0,3,8,2,7,2015,3.0,3.0,3.0,2,0
38,Travel_Rarely,6,2,Medical,3490,1,Divorced,47360,0.0,11,1,9.0,3,8,2,7,2016,3.0,3.0,3.0,2,0
29,Travel_Rarely,8,3,Medical,3491,4,Divorced,52960,4.0,14,0,11.0,3,7,1,7,2015,3.0,4.0,3.0,4,0
29,Travel_Rarely,8,3,Medical,3491,4,Divorced,52960,4.0,14,0,11.0,3,7,1,7,2016,3.0,4.0,3.0,4,0
28,Travel_Rarely,1,3,Human Resources,3492,4,Divorced,67810,0.0,15,1,10.0,2,9,1,7,2015,4.0,2.0,2.0,3,0
28,Travel_Rarely,1,3,Human Resources,3492,4,Divorced,67810,0.0,15,1,10.0,2,9,1,7,2016,4.0,2.0,2.0,3,0
46,Travel_Rarely,6,4,Medical,3493,3,Married,21740,3.0,11,1,23.0,3,12,4,9,2015,1.0,3.0,3.0,3,0
46,Travel_Rarely,6,4,Medical,3493,3,Married,21740,3.0,11,1,23.0,3,12,4,9,2016,1.0,3.0,3.0,3,0
38,Travel_Rarely,7,4,Medical,3494,1,Single,66530,7.0,20,1,10.0,2,1,0,0,2015,4.0,2.0,3.0,3,0
38,Travel_Rarely,7,4,Medical,3494,1,Single,66530,7.0,20,1,10.0,2,1,0,0,2016,4.0,2.0,3.0,3,0
43,Travel_Frequently,5,3,Medical,3495,2,Married,96990,8.0,19,1,18.0,3,8,0,1,2015,3.0,1.0,3.0,3,0
43,Travel_Frequently,5,3,Medical,3495,2,Married,96990,8.0,19,1,18.0,3,8,0,1,2016,3.0,1.0,3.0,3,0
39,Travel_Frequently,1,3,Marketing,3496,2,Divorced,67550,7.0,14,1,21.0,2,18,11,5,2015,1.0,4.0,3.0,3,1
40,Travel_Rarely,1,1,Life Sciences,3497,1,Single,22130,1.0,17,0,21.0,4,20,4,9,2015,3.0,3.0,4.0,3,0
40,Travel_Rarely,1,1,Life Sciences,3497,1,Single,22130,1.0,17,0,21.0,4,20,4,9,2016,3.0,3.0,4.0,3,0
21,Travel_Rarely,1,4,Life Sciences,3498,1,Single,26100,1.0,11,1,2.0,3,2,2,2,2015,4.0,2.0,4.0,2,0
21,Travel_Rarely,1,4,Life Sciences,3498,1,Single,26100,1.0,11,1,2.0,3,2,2,2,2016,4.0,2.0,4.0,2,0
39,Non-Travel,6,3,Life Sciences,3499,1,Single,28510,9.0,15,0,9.0,2,5,0,3,2015,3.0,2.0,2.0,3,0
39,Non-Travel,6,3,Life Sciences,3499,1,Single,28510,9.0,15,0,9.0,2,5,0,3,2016,3.0,2.0,2.0,3,0
36,Non-Travel,1,3,Medical,3500,3,Single,34520,2.0,13,3,18.0,4,11,0,9,2015,1.0,4.0,3.0,4,0
36,Non-Travel,1,3,Medical,3500,3,Single,34520,2.0,13,3,18.0,4,11,0,9,2016,1.0,4.0,3.0,4,0
31,Travel_Frequently,7,3,Life Sciences,3501,1,Married,52580,0.0,14,3,3.0,5,2,2,2,2015,3.0,4.0,3.0,3,0
31,Travel_Frequently,7,3,Life Sciences,3501,1,Married,52580,0.0,14,3,3.0,5,2,2,2,2016,3.0,4.0,3.0,3,0
28,Travel_Rarely,2,4,Marketing,3502,1,Married,93550,0.0,11,0,6.0,4,5,0,4,2015,1.0,2.0,1.0,3,0
28,Travel_Rarely,2,4,Marketing,3502,1,Married,93550,0.0,11,0,6.0,4,5,0,4,2016,1.0,2.0,1.0,3,0
35,Travel_Frequently,9,2,Other,3503,1,Divorced,104960,1.0,13,1,5.0,2,5,0,2,2015,4.0,4.0,3.0,3,0
35,Travel_Frequently,9,2,Other,3503,1,Divorced,104960,1.0,13,1,5.0,2,5,0,2,2016,4.0,4.0,3.0,3,0
49,Travel_Rarely,2,2,Medical,3504,1,Married,63800,6.0,23,1,22.0,1,9,2,3,2015,4.0,2.0,3.0,2,0
49,Travel_Rarely,2,2,Medical,3504,1,Married,63800,6.0,23,1,22.0,1,9,2,3,2016,4.0,2.0,3.0,2,0
34,Travel_Frequently,9,1,Technical Degree,3505,2,Single,26570,2.0,13,1,5.0,3,3,0,2,2015,4.0,3.0,2.0,2,0
34,Travel_Frequently,9,1,Technical Degree,3505,2,Single,26570,2.0,13,1,5.0,3,3,0,2,2016,4.0,3.0,2.0,2,0
29,Travel_Frequently,1,4,Medical,3506,3,Divorced,27160,0.0,18,0,8.0,2,7,1,1,2015,4.0,2.0,2.0,1,0
29,Travel_Frequently,1,4,Medical,3506,3,Divorced,27160,0.0,18,0,8.0,2,7,1,1,2016,4.0,2.0,2.0,1,0
42,Travel_Rarely,21,2,Life Sciences,3507,1,Single,22010,4.0,12,1,16.0,3,1,0,0,2015,2.0,4.0,3.0,4,0
42,Travel_Rarely,21,2,Life Sciences,3507,1,Single,22010,4.0,12,1,16.0,3,1,0,0,2016,2.0,4.0,3.0,4,0
29,Travel_Rarely,4,2,Other,3508,2,Married,65400,1.0,22,0,10.0,2,10,1,2,2015,2.0,4.0,2.0,1,0
29,Travel_Rarely,4,2,Other,3508,2,Married,65400,1.0,22,0,10.0,2,10,1,2,2016,2.0,4.0,2.0,1,0
38,Travel_Rarely,1,3,Medical,3509,1,Married,38160,1.0,13,2,7.0,2,7,5,0,2015,3.0,3.0,4.0,2,0
38,Travel_Rarely,1,3,Medical,3509,1,Married,38160,1.0,13,2,7.0,2,7,5,0,2016,3.0,3.0,4.0,2,0
28,Travel_Frequently,6,4,Life Sciences,3510,1,Divorced,52530,1.0,15,0,3.0,2,3,0,2,2015,3.0,3.0,3.0,3,0
28,Travel_Frequently,6,4,Life Sciences,3510,1,Divorced,52530,1.0,15,0,3.0,2,3,0,2,2016,3.0,3.0,3.0,3,0
18,Non-Travel,2,4,Medical,3511,3,Single,109650,1.0,18,0,0.0,5,0,0,0,2015,3.0,3.0,3.0,4,1
33,Travel_Rarely,3,2,Life Sciences,3512,1,Single,49360,0.0,14,0,6.0,2,5,0,3,2015,1.0,1.0,3.0,2,1
41,Travel_Rarely,4,2,Medical,3513,2,Married,25430,3.0,12,0,6.0,3,1,0,0,2015,2.0,4.0,3.0,3,0
41,Travel_Rarely,4,2,Medical,3513,2,Married,25430,3.0,12,0,6.0,3,1,0,0,2016,2.0,4.0,3.0,3,0
31,Travel_Frequently,10,3,Technical Degree,3514,1,Married,53040,1.0,17,0,2.0,3,2,2,2,2015,3.0,3.0,2.0,4,1
37,Travel_Rarely,23,3,Life Sciences,3515,3,Divorced,166590,7.0,16,1,9.0,2,6,1,3,2015,3.0,4.0,3.0,3,0
37,Travel_Rarely,23,3,Life Sciences,3515,3,Divorced,166590,7.0,16,1,9.0,2,6,1,3,2016,3.0,4.0,3.0,3,0
