EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey
2714,4.0,4.0,4.0,2016-12-31
2715,4.0,3.0,3.0,2016-12-31
7126,4.0,4.0,4.0,2016-12-31
7127,2.0,4.0,2.0,2016-12-31
2718,4.0,3.0,2.0,2016-12-31
7129,1.0,3.0,3.0,2016-12-31
2720,4.0,4.0,3.0,2016-12-31
2721,2.0,1.0,4.0,2016-12-31
2722,3.0,1.0,3.0,2016-12-31
2723,3.0,4.0,3.0,2016-12-31
2724,4.0,1.0,3.0,2016-12-31
7135,1.0,3.0,2.0,2016-12-31
2726,4.0,3.0,3.0,2016-12-31
2727,3.0,4.0,3.0,2016-12-31
7138,2.0,3.0,3.0,2016-12-31
2729,2.0,3.0,3.0,2016-12-31
2730,2.0,2.0,3.0,2016-12-31
2731,1.0,4.0,3.0,2016-12-31
2732,4.0,4.0,3.0,2016-12-31
7143,1.0,3.0,3.0,2016-12-31
7144,3.0,3.0,2.0,2016-12-31
2735,2.0,1.0,2.0,2016-12-31
2736,3.0,1.0,3.0,2016-12-31
2737,,4.0,2.0,2016-12-31
2738,1.0,4.0,3.0,2016-12-31
2739,2.0,1.0,2.0,2016-12-31
2740,3.0,1.0,3.0,2016-12-31
2741,4.0,4.0,2.0,2016-12-31
2742,1.0,3.0,4.0,2016-12-31
2743,1.0,4.0,3.0,2016-12-31
2744,4.0,4.0,3.0,2016-12-31
2745,2.0,3.0,2.0,2016-12-31
2746,1.0,1.0,2.0,2016-12-31
2747,3.0,3.0,3.0,2016-12-31
2748,4.0,3.0,3.0,2016-12-31
2749,2.0,2.0,3.0,2016-12-31
2750,2.0,1.0,3.0,2016-12-31
2751,2.0,1.0,2.0,2016-12-31
7162,4.0,3.0,2.0,2016-12-31
2753,1.0,3.0,2.0,2016-12-31
2754,3.0,2.0,3.0,2016-12-31
2755,3.0,2.0,3.0,2016-12-31
2756,2.0,2.0,3.0,2016-12-31
2757,2.0,4.0,3.0,2016-12-31
2758,3.0,4.0,3.0,2016-12-31
2759,3.0,1.0,3.0,2016-12-31
2760,4.0,1.0,4.0,2016-12-31
2761,1.0,3.0,4.0,2016-12-31
2762,2.0,2.0,3.0,2016-12-31
2763,4.0,4.0,2.0,2016-12-31
2764,2.0,3.0,3.0,2016-12-31
2765,1.0,4.0,3.0,2016-12-31
2766,2.0,4.0,3.0,2016-12-31
2767,1.0,2.0,3.0,2016-12-31
2768,4.0,4.0,2.0,2016-12-31
2769,3.0,1.0,3.0,2016-12-31
2770,4.0,4.0,3.0,2016-12-31
2771,3.0,4.0,3.0,2016-12-31
7182,3.0,4.0,3.0,2016-12-31
2773,3.0,2.0,2.0,2016-12-31
2774,3.0,4.0,1.0,2016-12-31
2775,3.0,2.0,2.0,2016-12-31
2776,3.0,1.0,2.0,2016-12-31
2777,2.0,3.0,3.0,2016-12-31
2778,1.0,3.0,1.0,2016-12-31
2779,1.0,3.0,2.0,2016-12-31
2780,2.0,3.0,4.0,2016-12-31
2781,4.0,3.0,2.0,2016-12-31
2782,2.0,2.0,4.0,2016-12-31
7193,3.0,1.0,3.0,2016-12-31
2784,4.0,1.0,3.0,2016-12-31
7195,4.0,4.0,3.0,2016-12-31
2786,1.0,3.0,3.0,2016-12-31
2787,3.0,4.0,4.0,2016-12-31
2788,3.0,4.0,3.0,2016-12-31
2789,1.0,2.0,2.0,2016-12-31
7200,3.0,3.0,3.0,2016-12-31
2791,4.0,4.0,3.0,2016-12-31
2792,2.0,4.0,3.0,2016-12-31
2793,1.0,1.0,2.0,2016-12-31
7204,1.0,3.0,3.0,2016-12-31
2795,4.0,4.0,3.0,2016-12-31
2796,2.0,3.0,3.0,2016-12-31
2797,3.0,2.0,3.0,2016-12-31
2798,3.0,4.0,3.0,2016-12-31
2799,3.0,1.0,3.0,2016-12-31
2800,2.0,4.0,3.0,2016-12-31
2801,1.0,4.0,3.0,2016-12-31
2802,3.0,4.0,4.0,2016-12-31
2803,1.0,3.0,2.0,2016-12-31
2804,3.0,2.0,4.0,2016-12-31
7215,2.0,2.0,3.0,2016-12-31
2806,1.0,3.0,3.0,2016-12-31
7217,2.0,3.0,2.0,2016-12-31
2808,3.0,2.0,2.0,2016-12-31
7219,4.0,4.0,2.0,2016-12-31
7220,4.0,3.0,2.0,2016-12-31
2811,3.0,4.0,3.0,2016-12-31
2812,3.0,1.0,2.0,2016-12-31
2813,2.0,3.0,3.0,2016-12-31
2814,3.0,4.0,3.0,2016-12-31
7225,2.0,3.0,3.0,2016-12-31
2816,3.0,3.0,3.0,2016-12-31
2817,3.0,3.0,3.0,2016-12-31
2818,2.0,2.0,3.0,2016-12-31
7229,1.0,4.0,3.0,2016-12-31
2820,4.0,3.0,4.0,2016-12-31
2821,1.0,3.0,3.0,2016-12-31
2822,3.0,4.0,1.0,2016-12-31
7233,1.0,1.0,4.0,2016-12-31
2824,3.0,4.0,2.0,2016-12-31
2825,4.0,3.0,3.0,2016-12-31
2826,1.0,3.0,2.0,2016-12-31
2827,4.0,4.0,4.0,2016-12-31
2828,4.0,1.0,3.0,2016-12-31
2829,2.0,4.0,3.0,2016-12-31
2830,4.0,1.0,2.0,2016-12-31
2831,3.0,1.0,3.0,2016-12-31
2832,2.0,2.0,3.0,2016-12-31
2833,2.0,2.0,3.0,2016-12-31
2834,3.0,2.0,3.0,2016-12-31
2835,2.0,3.0,1.0,2016-12-31
2836,2.0,2.0,1.0,2016-12-31
2837,2.0,4.0,3.0,2016-12-31
2838,4.0,3.0,3.0,2016-12-31
2839,2.0,3.0,3.0,2016-12-31
2840,2.0,2.0,2.0,2016-12-31
2841,3.0,4.0,2.0,2016-12-31
2842,3.0,3.0,3.0,2016-12-31
2843,3.0,4.0,3.0,2016-12-31
2844,4.0,2.0,1.0,2016-12-31
2845,3.0,4.0,1.0,2016-12-31
2846,3.0,4.0,1.0,2016-12-31
2847,3.0,3.0,2.0,2016-12-31
2848,3.0,2.0,3.0,2016-12-31
2849,1.0,3.0,3.0,2016-12-31
2850,2.0,4.0,3.0,2016-12-31
2851,1.0,4.0,4.0,2016-12-31
2852,3.0,3.0,3.0,2016-12-31
2853,3.0,2.0,2.0,2016-12-31
7264,3.0,1.0,4.0,2016-12-31
2855,4.0,2.0,2.0,2016-12-31
2856,3.0,1.0,3.0,2016-12-31
2857,3.0,1.0,4.0,2016-12-31
2858,3.0,1.0,3.0,2016-12-31
2859,3.0,4.0,4.0,2016-12-31
7270,2.0,4.0,2.0,2016-12-31
2861,2.0,1.0,3.0,2016-12-31
2862,3.0,4.0,3.0,2016-12-31
2863,3.0,4.0,3.0,2016-12-31
2864,4.0,2.0,3.0,2016-12-31
7275,2.0,2.0,2.0,2016-12-31
2866,3.0,3.0,2.0,2016-12-31
2867,4.0,1.0,3.0,2016-12-31
2868,4.0,2.0,3.0,2016-12-31
2869,4.0,3.0,3.0,2016-12-31
2870,3.0,2.0,3.0,2016-12-31
2871,4.0,3.0,2.0,2016-12-31
2872,4.0,2.0,3.0,2016-12-31
2873,3.0,3.0,3.0,2016-12-31
2874,4.0,2.0,2.0,2016-12-31
7285,2.0,3.0,3.0,2016-12-31
2876,4.0,,4.0,2016-12-31
2877,1.0,4.0,3.0,2016-12-31
2878,2.0,1.0,2.0,2016-12-31
2879,2.0,2.0,3.0,2016-12-31
2880,3.0,3.0,3.0,2016-12-31
2881,4.0,3.0,3.0,2016-12-31
2882,4.0,4.0,1.0,2016-12-31
2883,3.0,1.0,3.0,2016-12-31
2884,4.0,4.0,3.0,2016-12-31
2885,4.0,3.0,4.0,2016-12-31
2886,3.0,4.0,4.0,2016-12-31
7297,2.0,1.0,3.0,2016-12-31
7298,2.0,4.0,2.0,2016-12-31
2889,4.0,2.0,2.0,2016-12-31
2890,2.0,4.0,3.0,2016-12-31
2891,4.0,4.0,1.0,2016-12-31
2892,4.0,1.0,3.0,2016-12-31
7303,4.0,4.0,2.0,2016-12-31
2894,3.0,3.0,3.0,2016-12-31
2895,4.0,3.0,3.0,2016-12-31
2896,2.0,2.0,1.0,2016-12-31
7307,4.0,1.0,3.0,2016-12-31
2898,4.0,4.0,3.0,2016-12-31
7309,3.0,1.0,,2016-12-31
7310,3.0,3.0,2.0,2016-12-31
2901,4.0,4.0,3.0,2016-12-31
2902,4.0,1.0,3.0,2016-12-31
2903,4.0,2.0,4.0,2016-12-31
2904,3.0,2.0,3.0,2016-12-31
2905,2.0,4.0,3.0,2016-12-31
2906,1.0,3.0,2.0,2016-12-31
2907,3.0,3.0,3.0,2016-12-31
2908,3.0,4.0,3.0,2016-12-31
2909,1.0,4.0,3.0,2016-12-31
2910,2.0,4.0,3.0,2016-12-31
2911,3.0,3.0,4.0,2016-12-31
7322,3.0,4.0,2.0,2016-12-31
2913,3.0,4.0,2.0,2016-12-31
2914,3.0,4.0,3.0,2016-12-31
2915,2.0,3.0,2.0,2016-12-31
2916,4.0,4.0,2.0,2016-12-31
7327,3.0,4.0,1.0,2016-12-31
2918,4.0,4.0,3.0,2016-12-31
7329,1.0,1.0,4.0,2016-12-31
2920,1.0,3.0,4.0,2016-12-31
2921,3.0,2.0,3.0,2016-12-31
7332,4.0,3.0,1.0,2016-12-31
2923,3.0,3.0,3.0,2016-12-31
2924,3.0,4.0,3.0,2016-12-31
2925,3.0,1.0,2.0,2016-12-31
2926,,4.0,3.0,2016-12-31
2927,3.0,4.0,3.0,2016-12-31
2928,2.0,3.0,3.0,2016-12-31
2929,3.0,4.0,2.0,2016-12-31
2930,4.0,1.0,3.0,2016-12-31
2931,3.0,1.0,2.0,2016-12-31
2932,1.0,3.0,3.0,2016-12-31
7343,1.0,3.0,3.0,2016-12-31
2934,3.0,3.0,3.0,2016-12-31
2935,3.0,4.0,3.0,2016-12-31
2936,4.0,1.0,3.0,2016-12-31
2937,4.0,4.0,3.0,2016-12-31
2938,1.0,3.0,3.0,2016-12-31
2939,4.0,1.0,3.0,2016-12-31
2940,1.0,3.0,3.0,2016-12-31
2941,3.0,4.0,2.0,2016-12-31
7352,3.0,2.0,4.0,2016-12-31
2943,2.0,2.0,1.0,2016-12-31
2944,4.0,4.0,3.0,2016-12-31
2945,4.0,1.0,3.0,2016-12-31
2946,3.0,2.0,2.0,2016-12-31
7357,1.0,3.0,1.0,2016-12-31
2948,1.0,2.0,3.0,2016-12-31
2949,2.0,4.0,3.0,2016-12-31
2950,2.0,1.0,3.0,2016-12-31
2951,3.0,4.0,3.0,2016-12-31
2952,4.0,4.0,3.0,2016-12-31
2953,4.0,1.0,3.0,2016-12-31
7364,1.0,2.0,2.0,2016-12-31
2955,4.0,4.0,2.0,2016-12-31
2956,3.0,4.0,4.0,2016-12-31
2957,4.0,3.0,4.0,2016-12-31
2958,1.0,4.0,3.0,2016-12-31
2959,2.0,2.0,2.0,2016-12-31
2960,1.0,1.0,3.0,2016-12-31
2961,3.0,2.0,1.0,2016-12-31
2962,1.0,2.0,2.0,2016-12-31
2963,3.0,3.0,2.0,2016-12-31
2964,2.0,3.0,3.0,2016-12-31
2965,2.0,4.0,2.0,2016-12-31
2966,2.0,4.0,3.0,2016-12-31
2967,1.0,1.0,3.0,2016-12-31
2968,4.0,4.0,3.0,2016-12-31
7379,4.0,3.0,1.0,2016-12-31
2970,4.0,4.0,3.0,2016-12-31
7381,1.0,2.0,3.0,2016-12-31
2972,4.0,4.0,3.0,2016-12-31
2973,3.0,1.0,3.0,2016-12-31
2974,3.0,2.0,3.0,2016-12-31
2975,4.0,2.0,2.0,2016-12-31
7386,4.0,4.0,3.0,2016-12-31
2977,2.0,4.0,2.0,2016-12-31
2978,3.0,2.0,4.0,2016-12-31
7389,3.0,3.0,3.0,2016-12-31
2980,3.0,2.0,2.0,2016-12-31
2981,3.0,4.0,3.0,2016-12-31
2982,4.0,2.0,3.0,2016-12-31
2983,4.0,2.0,3.0,2016-12-31
2984,4.0,3.0,3.0,2016-12-31
2985,2.0,1.0,3.0,2016-12-31
2986,2.0,4.0,2.0,2016-12-31
2987,3.0,4.0,2.0,2016-12-31
2988,2.0,2.0,3.0,2016-12-31
2989,4.0,3.0,2.0,2016-12-31
2990,1.0,2.0,3.0,2016-12-31
2991,4.0,3.0,3.0,2016-12-31
2992,3.0,4.0,3.0,2016-12-31
2993,1.0,1.0,3.0,2016-12-31
2994,1.0,1.0,3.0,2016-12-31
2995,3.0,4.0,1.0,2016-12-31
2996,4.0,2.0,3.0,2016-12-31
2997,3.0,1.0,3.0,2016-12-31
2998,3.0,4.0,3.0,2016-12-31
2999,3.0,3.0,3.0,2016-12-31
7410,3.0,2.0,2.0,2016-12-31
3001,3.0,2.0,2.0,2016-12-31
3002,3.0,2.0,3.0,2016-12-31
3003,4.0,3.0,3.0,2016-12-31
3004,4.0,4.0,3.0,2016-12-31
3005,1.0,4.0,2.0,2016-12-31
7416,1.0,4.0,2.0,2016-12-31
3007,4.0,4.0,3.0,2016-12-31
3008,3.0,3.0,3.0,2016-12-31
3009,3.0,4.0,3.0,2016-12-31
7420,4.0,3.0,2.0,2016-12-31
3011,2.0,4.0,2.0,2016-12-31
3012,4.0,3.0,3.0,2016-12-31
3013,3.0,3.0,4.0,2016-12-31
3014,3.0,2.0,3.0,2016-12-31
3015,4.0,3.0,2.0,2016-12-31
3016,3.0,1.0,2.0,2016-12-31
3017,4.0,4.0,3.0,2016-12-31
3018,2.0,4.0,2.0,2016-12-31
7429,2.0,1.0,2.0,2016-12-31
3020,2.0,4.0,3.0,2016-12-31
3021,4.0,3.0,3.0,2016-12-31
3022,2.0,2.0,3.0,2016-12-31
3023,4.0,4.0,2.0,2016-12-31
3024,3.0,4.0,3.0,2016-12-31
3025,3.0,4.0,,2016-12-31
3026,4.0,2.0,3.0,2016-12-31
3027,3.0,2.0,3.0,2016-12-31
3028,3.0,4.0,2.0,2016-12-31
3029,4.0,2.0,3.0,2016-12-31
3030,2.0,3.0,3.0,2016-12-31
3031,1.0,4.0,3.0,2016-12-31
3032,4.0,3.0,2.0,2016-12-31
3033,3.0,3.0,3.0,2016-12-31
3034,3.0,2.0,3.0,2016-12-31
3035,1.0,3.0,1.0,2016-12-31
3036,3.0,1.0,3.0,2016-12-31
3037,4.0,3.0,4.0,2016-12-31
3038,3.0,3.0,3.0,2016-12-31
3039,1.0,4.0,3.0,2016-12-31
7450,1.0,2.0,3.0,2016-12-31
3041,4.0,4.0,3.0,2016-12-31
3042,1.0,4.0,3.0,2016-12-31
3043,4.0,3.0,3.0,2016-12-31
3044,4.0,3.0,3.0,2016-12-31
3045,1.0,4.0,2.0,2016-12-31
7456,4.0,3.0,3.0,2016-12-31
3047,3.0,1.0,3.0,2016-12-31
3048,3.0,3.0,4.0,2016-12-31
7459,1.0,2.0,3.0,2016-12-31
3050,4.0,4.0,3.0,2016-12-31
7461,3.0,3.0,3.0,2016-12-31
3052,3.0,2.0,3.0,2016-12-31
7463,3.0,2.0,3.0,2016-12-31
3054,4.0,4.0,3.0,2016-12-31
3055,3.0,2.0,3.0,2016-12-31
3056,4.0,2.0,3.0,2016-12-31
3057,2.0,4.0,3.0,2016-12-31
3058,2.0,3.0,3.0,2016-12-31
3059,3.0,4.0,2.0,2016-12-31
3060,4.0,3.0,3.0,2016-12-31
7471,1.0,4.0,2.0,2016-12-31
3062,3.0,4.0,3.0,2016-12-31
3063,4.0,3.0,4.0,2016-12-31
3064,3.0,2.0,3.0,2016-12-31
7475,3.0,1.0,3.0,2016-12-31
3066,1.0,2.0,3.0,2016-12-31
3067,2.0,3.0,3.0,2016-12-31
7478,3.0,4.0,3.0,2016-12-31
3069,4.0,1.0,2.0,2016-12-31
3070,4.0,2.0,3.0,2016-12-31
3071,2.0,1.0,3.0,2016-12-31
3072,3.0,2.0,2.0,2016-12-31
3073,1.0,2.0,3.0,2016-12-31
3074,2.0,3.0,3.0,2016-12-31
3075,1.0,1.0,2.0,2016-12-31
3076,3.0,3.0,3.0,2016-12-31
3077,2.0,1.0,1.0,2016-12-31
3078,4.0,4.0,3.0,2016-12-31
3079,3.0,3.0,3.0,2016-12-31
3080,2.0,4.0,3.0,2016-12-31
3081,2.0,3.0,3.0,2016-12-31
3082,4.0,1.0,3.0,2016-12-31
3083,2.0,3.0,3.0,2016-12-31
3084,3.0,1.0,2.0,2016-12-31
3085,2.0,3.0,3.0,2016-12-31
3086,2.0,,3.0,2016-12-31
3087,3.0,1.0,3.0,2016-12-31
7498,1.0,1.0,3.0,2016-12-31
3089,4.0,3.0,3.0,2016-12-31
3090,1.0,4.0,2.0,2016-12-31
3091,4.0,4.0,1.0,2016-12-31
3092,1.0,3.0,3.0,2016-12-31
3093,3.0,4.0,3.0,2016-12-31
3094,1.0,1.0,1.0,2016-12-31
3095,3.0,3.0,2.0,2016-12-31
3096,4.0,4.0,4.0,2016-12-31
7507,1.0,2.0,3.0,2016-12-31
7508,4.0,3.0,2.0,2016-12-31
3099,4.0,4.0,3.0,2016-12-31
3100,3.0,3.0,3.0,2016-12-31
3101,1.0,4.0,1.0,2016-12-31
3102,3.0,4.0,1.0,2016-12-31
3103,2.0,3.0,3.0,2016-12-31
7514,3.0,2.0,4.0,2016-12-31
7515,1.0,4.0,4.0,2016-12-31
3106,3.0,1.0,3.0,2016-12-31
3107,1.0,4.0,2.0,2016-12-31
3108,2.0,3.0,3.0,2016-12-31
3109,3.0,4.0,2.0,2016-12-31
3110,3.0,1.0,4.0,2016-12-31
3111,1.0,4.0,3.0,2016-12-31
3112,1.0,3.0,1.0,2016-12-31
3113,4.0,3.0,3.0,2016-12-31
3114,3.0,3.0,3.0,2016-12-31
3115,,3.0,3.0,2016-12-31
3116,3.0,4.0,3.0,2016-12-31
3117,3.0,2.0,4.0,2016-12-31
7528,2.0,3.0,4.0,2016-12-31
7529,1.0,4.0,3.0,2016-12-31
3120,4.0,2.0,3.0,2016-12-31
3121,4.0,3.0,3.0,2016-12-31
7532,1.0,3.0,3.0,2016-12-31
7533,2.0,1.0,3.0,2016-12-31
3124,2.0,3.0,3.0,2016-12-31
3125,2.0,4.0,2.0,2016-12-31
7536,3.0,3.0,3.0,2016-12-31
3127,2.0,4.0,3.0,2016-12-31
3128,1.0,2.0,3.0,2016-12-31
3129,4.0,4.0,3.0,2016-12-31
3130,2.0,3.0,3.0,2016-12-31
3131,2.0,3.0,3.0,2016-12-31
3132,3.0,3.0,3.0,2016-12-31
3133,2.0,4.0,4.0,2016-12-31
3134,4.0,1.0,2.0,2016-12-31
3135,4.0,2.0,4.0,2016-12-31
7546,2.0,3.0,2.0,2016-12-31
3137,4.0,4.0,4.0,2016-12-31
3138,1.0,3.0,3.0,2016-12-31
3139,3.0,4.0,2.0,2016-12-31
7550,2.0,2.0,3.0,2016-12-31
3141,3.0,1.0,3.0,2016-12-31
3142,1.0,3.0,3.0,2016-12-31
3143,1.0,3.0,3.0,2016-12-31
3144,1.0,3.0,3.0,2016-12-31
3145,4.0,4.0,3.0,2016-12-31
7556,3.0,4.0,1.0,2016-12-31
3147,2.0,4.0,4.0,2016-12-31
3148,1.0,3.0,2.0,2016-12-31
3149,2.0,1.0,3.0,2016-12-31
3150,1.0,2.0,3.0,2016-12-31
3151,4.0,1.0,3.0,2016-12-31
7562,4.0,3.0,3.0,2016-12-31
3153,4.0,4.0,3.0,2016-12-31
3154,3.0,3.0,3.0,2016-12-31
3155,2.0,2.0,2.0,2016-12-31
3156,4.0,3.0,3.0,2016-12-31
3157,2.0,4.0,3.0,2016-12-31
3158,1.0,2.0,4.0,2016-12-31
3159,4.0,2.0,3.0,2016-12-31
3160,1.0,2.0,3.0,2016-12-31
3161,2.0,3.0,3.0,2016-12-31
7572,1.0,3.0,3.0,2016-12-31
7573,2.0,1.0,4.0,2016-12-31
3164,2.0,4.0,3.0,2016-12-31
7575,2.0,1.0,1.0,2016-12-31
3166,1.0,4.0,3.0,2016-12-31
3167,1.0,4.0,4.0,2016-12-31
3168,1.0,3.0,2.0,2016-12-31
3169,4.0,3.0,2.0,2016-12-31
3170,4.0,2.0,4.0,2016-12-31
3171,3.0,4.0,3.0,2016-12-31
3172,2.0,4.0,2.0,2016-12-31
3173,3.0,1.0,2.0,2016-12-31
3174,4.0,3.0,3.0,2016-12-31
3175,4.0,1.0,1.0,2016-12-31
3176,1.0,3.0,4.0,2016-12-31
3177,3.0,3.0,3.0,2016-12-31
7588,3.0,1.0,3.0,2016-12-31
3179,3.0,3.0,3.0,2016-12-31
3180,4.0,4.0,4.0,2016-12-31
3181,1.0,3.0,3.0,2016-12-31
3182,3.0,3.0,3.0,2016-12-31
3183,1.0,4.0,2.0,2016-12-31
3184,3.0,3.0,3.0,2016-12-31
3185,4.0,1.0,4.0,2016-12-31
3186,2.0,4.0,2.0,2016-12-31
7597,1.0,1.0,3.0,2016-12-31
3188,3.0,4.0,3.0,2016-12-31
3189,3.0,3.0,3.0,2016-12-31
3190,2.0,3.0,2.0,2016-12-31
3191,2.0,4.0,3.0,2016-12-31
3192,3.0,4.0,1.0,2016-12-31
3193,3.0,2.0,4.0,2016-12-31
3194,2.0,2.0,3.0,2016-12-31
3195,1.0,4.0,3.0,2016-12-31
7606,4.0,3.0,3.0,2016-12-31
7607,1.0,1.0,3.0,2016-12-31
3198,3.0,3.0,3.0,2016-12-31
3199,1.0,1.0,4.0,2016-12-31
3200,4.0,2.0,3.0,2016-12-31
3201,4.0,4.0,3.0,2016-12-31
3202,2.0,4.0,3.0,2016-12-31
3203,2.0,2.0,3.0,2016-12-31
3204,4.0,4.0,3.0,2016-12-31
3205,4.0,4.0,3.0,2016-12-31
3206,4.0,3.0,3.0,2016-12-31
3207,4.0,2.0,4.0,2016-12-31
7618,1.0,3.0,3.0,2016-12-31
3209,4.0,3.0,3.0,2016-12-31
3210,4.0,4.0,2.0,2016-12-31
7621,2.0,3.0,3.0,2016-12-31
3212,2.0,4.0,2.0,2016-12-31
3213,3.0,1.0,3.0,2016-12-31
3214,3.0,4.0,3.0,2016-12-31
3215,4.0,1.0,3.0,2016-12-31
3216,4.0,1.0,3.0,2016-12-31
3217,3.0,3.0,3.0,2016-12-31
3218,2.0,4.0,2.0,2016-12-31
3219,1.0,1.0,3.0,2016-12-31
3220,4.0,1.0,2.0,2016-12-31
3221,4.0,3.0,3.0,2016-12-31
3222,4.0,2.0,3.0,2016-12-31
7633,1.0,2.0,3.0,2016-12-31
3224,1.0,1.0,3.0,2016-12-31
3225,3.0,3.0,4.0,2016-12-31
3226,1.0,3.0,3.0,2016-12-31
3227,4.0,3.0,2.0,2016-12-31
3228,3.0,4.0,2.0,2016-12-31
3229,3.0,3.0,3.0,2016-12-31
7640,3.0,3.0,3.0,2016-12-31
3231,4.0,4.0,3.0,2016-12-31
3232,2.0,3.0,3.0,2016-12-31
3233,2.0,1.0,4.0,2016-12-31
3234,3.0,2.0,1.0,2016-12-31
3235,3.0,4.0,2.0,2016-12-31
3236,4.0,4.0,2.0,2016-12-31
3237,4.0,1.0,1.0,2016-12-31
3238,4.0,2.0,3.0,2016-12-31
3239,4.0,4.0,3.0,2016-12-31
3240,4.0,1.0,4.0,2016-12-31
3241,1.0,4.0,3.0,2016-12-31
3242,4.0,3.0,1.0,2016-12-31
3243,2.0,1.0,3.0,2016-12-31
3244,3.0,1.0,4.0,2016-12-31
7655,4.0,4.0,2.0,2016-12-31
3246,3.0,4.0,2.0,2016-12-31
3247,2.0,3.0,3.0,2016-12-31
3248,1.0,3.0,3.0,2016-12-31
7659,2.0,3.0,3.0,2016-12-31
3250,4.0,4.0,3.0,2016-12-31
7661,4.0,1.0,3.0,2016-12-31
3252,1.0,1.0,3.0,2016-12-31
3253,4.0,4.0,3.0,2016-12-31
3254,1.0,4.0,3.0,2016-12-31
3255,2.0,3.0,2.0,2016-12-31
7666,4.0,1.0,2.0,2016-12-31
3257,2.0,4.0,3.0,2016-12-31
3258,4.0,1.0,3.0,2016-12-31
3259,3.0,4.0,3.0,2016-12-31
3260,4.0,1.0,2.0,2016-12-31
3261,1.0,1.0,3.0,2016-12-31
3262,,1.0,3.0,2016-12-31
3263,1.0,4.0,2.0,2016-12-31
3264,4.0,3.0,3.0,2016-12-31
3265,3.0,2.0,3.0,2016-12-31
3266,3.0,1.0,3.0,2016-12-31
3267,2.0,4.0,2.0,2016-12-31
7678,3.0,1.0,3.0,2016-12-31
3269,3.0,2.0,3.0,2016-12-31
3270,4.0,3.0,3.0,2016-12-31
3271,3.0,3.0,3.0,2016-12-31
7682,2.0,1.0,3.0,2016-12-31
3273,3.0,3.0,4.0,2016-12-31
7684,1.0,1.0,3.0,2016-12-31
3275,3.0,4.0,2.0,2016-12-31
3276,3.0,2.0,3.0,2016-12-31
3277,3.0,3.0,3.0,2016-12-31
7688,4.0,2.0,3.0,2016-12-31
3279,4.0,3.0,3.0,2016-12-31
3280,4.0,4.0,3.0,2016-12-31
7691,3.0,3.0,2.0,2016-12-31
3282,3.0,2.0,3.0,2016-12-31
3283,3.0,3.0,3.0,2016-12-31
3284,1.0,3.0,3.0,2016-12-31
3285,3.0,4.0,2.0,2016-12-31
3286,2.0,3.0,3.0,2016-12-31
3287,2.0,2.0,2.0,2016-12-31
3288,1.0,1.0,2.0,2016-12-31
3289,3.0,4.0,3.0,2016-12-31
7700,3.0,4.0,4.0,2016-12-31
7701,3.0,4.0,2.0,2016-12-31
3292,2.0,1.0,3.0,2016-12-31
3293,3.0,4.0,3.0,2016-12-31
3294,3.0,3.0,4.0,2016-12-31
3295,2.0,2.0,3.0,2016-12-31
3296,3.0,,1.0,2016-12-31
7707,3.0,3.0,3.0,2016-12-31
3298,4.0,4.0,2.0,2016-12-31
3299,1.0,3.0,2.0,2016-12-31
3300,4.0,2.0,2.0,2016-12-31
3301,1.0,1.0,2.0,2016-12-31
3302,1.0,1.0,3.0,2016-12-31
3303,3.0,1.0,2.0,2016-12-31
3304,2.0,4.0,2.0,2016-12-31
3305,2.0,4.0,2.0,2016-12-31
3306,2.0,4.0,2.0,2016-12-31
3307,1.0,4.0,3.0,2016-12-31
3308,4.0,1.0,3.0,2016-12-31
3309,3.0,3.0,2.0,2016-12-31
3310,3.0,4.0,3.0,2016-12-31
3311,4.0,3.0,3.0,2016-12-31
3312,2.0,4.0,3.0,2016-12-31
3313,4.0,4.0,1.0,2016-12-31
3314,1.0,4.0,2.0,2016-12-31
3315,2.0,4.0,3.0,2016-12-31
3316,1.0,1.0,3.0,2016-12-31
3317,3.0,1.0,3.0,2016-12-31
3318,4.0,3.0,3.0,2016-12-31
7729,4.0,2.0,2.0,2016-12-31
3320,4.0,4.0,3.0,2016-12-31
3321,3.0,1.0,4.0,2016-12-31
3322,3.0,1.0,3.0,2016-12-31
3323,1.0,4.0,2.0,2016-12-31
3324,2.0,2.0,3.0,2016-12-31
3325,2.0,2.0,3.0,2016-12-31
3326,3.0,4.0,2.0,2016-12-31
3327,4.0,4.0,3.0,2016-12-31
7738,2.0,3.0,3.0,2016-12-31
3329,1.0,4.0,3.0,2016-12-31
3330,4.0,2.0,3.0,2016-12-31
3331,3.0,4.0,3.0,2016-12-31
3332,4.0,4.0,3.0,2016-12-31
3333,4.0,4.0,2.0,2016-12-31
3334,3.0,4.0,3.0,2016-12-31
3335,1.0,2.0,3.0,2016-12-31
3336,1.0,1.0,3.0,2016-12-31
3337,4.0,4.0,3.0,2016-12-31
3338,4.0,2.0,4.0,2016-12-31
7749,1.0,4.0,1.0,2016-12-31
3340,1.0,4.0,,2016-12-31
3341,2.0,1.0,3.0,2016-12-31
3342,1.0,4.0,3.0,2016-12-31
7753,4.0,4.0,2.0,2016-12-31
3344,1.0,2.0,4.0,2016-12-31
7755,3.0,3.0,2.0,2016-12-31
7756,4.0,4.0,2.0,2016-12-31
3347,3.0,4.0,2.0,2016-12-31
3348,4.0,4.0,2.0,2016-12-31
